UserID,AppID,Timestamp,Action
user35,C1app1,2021/01/01-10:00:00,Remove
user35,C1app1,2021/02/01-10:00:00,Remove
user35,C1app1,2021/03/01-10:00:00,Remove
user35,C1app1,2021/04/01-10:00:00,Remove
user35,C1app1,2021/05/01-10:00:00,Remove
user35,C1app1,2021/06/01-10:00:00,Remove
user35,C1app1,2021/07/01-10:00:00,Remove
user35,C1app1,2021/08/01-10:00:00,Remove
user35,C1app1,2021/09/01-10:00:00,Remove
user35,C1app1,2021/10/01-10:00:00,Remove
user35,C1app1,2021/11/01-10:00:00,Remove
user35,C1app1,2021/12/01-10:00:00,Remove
user36,C1app1,2021/01/01-10:00:00,Remove
user36,C1app1,2021/02/01-10:00:00,Remove
user36,C1app1,2021/03/01-10:00:00,Remove
user36,C1app1,2021/04/01-10:00:00,Remove
user36,C1app1,2021/05/01-10:00:00,Remove
user36,C1app1,2021/06/01-10:00:00,Remove
user36,C1app1,2021/07/01-10:00:00,Remove
user36,C1app1,2021/08/01-10:00:00,Remove
user36,C1app1,2021/09/01-10:00:00,Remove
user36,C1app1,2021/10/01-10:00:00,Remove
user36,C1app1,2021/11/01-10:00:00,Remove
user36,C1app1,2021/12/01-10:00:00,Remove
user37,C1app1,2021/01/01-10:00:00,Remove
user37,C1app1,2021/02/01-10:00:00,Remove
user37,C1app1,2021/03/01-10:00:00,Remove
user37,C1app1,2021/04/01-10:00:00,Remove
user37,C1app1,2021/05/01-10:00:00,Remove
user37,C1app1,2021/06/01-10:00:00,Remove
user37,C1app1,2021/07/01-10:00:00,Remove
user37,C1app1,2021/08/01-10:00:00,Remove
user37,C1app1,2021/09/01-10:00:00,Remove
user37,C1app1,2021/10/01-10:00:00,Remove
user37,C1app1,2021/11/01-10:00:00,Remove
user37,C1app1,2021/12/01-10:00:00,Remove
user38,C1app1,2021/01/01-10:00:00,Remove
user38,C1app1,2021/02/01-10:00:00,Remove
user38,C1app1,2021/03/01-10:00:00,Remove
user38,C1app1,2021/04/01-10:00:00,Remove
user38,C1app1,2021/05/01-10:00:00,Remove
user38,C1app1,2021/06/01-10:00:00,Remove
user38,C1app1,2021/07/01-10:00:00,Remove
user38,C1app1,2021/08/01-10:00:00,Remove
user38,C1app1,2021/09/01-10:00:00,Remove
user38,C1app1,2021/10/01-10:00:00,Remove
user38,C1app1,2021/11/01-10:00:00,Remove
user38,C1app1,2021/12/01-10:00:00,Remove
user39,C1app1,2021/01/01-10:00:00,Remove
user39,C1app1,2021/02/01-10:00:00,Remove
user39,C1app1,2021/03/01-10:00:00,Remove
user39,C1app1,2021/04/01-10:00:00,Remove
user39,C1app1,2021/05/01-10:00:00,Remove
user39,C1app1,2021/06/01-10:00:00,Remove
user39,C1app1,2021/07/01-10:00:00,Remove
user39,C1app1,2021/08/01-10:00:00,Remove
user39,C1app1,2021/09/01-10:00:00,Remove
user39,C1app1,2021/10/01-10:00:00,Remove
user39,C1app1,2021/11/01-10:00:00,Remove
user39,C1app1,2021/12/01-10:00:00,Remove
user40,C1app1,2021/01/01-10:00:00,Remove
user40,C1app1,2021/02/01-10:00:00,Remove
user40,C1app1,2021/03/01-10:00:00,Remove
user40,C1app1,2021/04/01-10:00:00,Remove
user40,C1app1,2021/05/01-10:00:00,Remove
user40,C1app1,2021/06/01-10:00:00,Remove
user40,C1app1,2021/07/01-10:00:00,Remove
user40,C1app1,2021/08/01-10:00:00,Remove
user40,C1app1,2021/09/01-10:00:00,Remove
user40,C1app1,2021/10/01-10:00:00,Remove
user40,C1app1,2021/11/01-10:00:00,Remove
user40,C1app1,2021/12/01-10:00:00,Remove
user41,C1app1,2021/01/01-10:00:00,Remove
user41,C1app1,2021/02/01-10:00:00,Remove
user41,C1app1,2021/03/01-10:00:00,Remove
user41,C1app1,2021/04/01-10:00:00,Remove
user41,C1app1,2021/05/01-10:00:00,Remove
user41,C1app1,2021/06/01-10:00:00,Remove
user41,C1app1,2021/07/01-10:00:00,Remove
user41,C1app1,2021/08/01-10:00:00,Remove
user41,C1app1,2021/09/01-10:00:00,Remove
user41,C1app1,2021/10/01-10:00:00,Remove
user41,C1app1,2021/11/01-10:00:00,Remove
user41,C1app1,2021/12/01-10:00:00,Remove
user42,C1app1,2021/01/01-10:00:00,Remove
user42,C1app1,2021/02/01-10:00:00,Remove
user42,C1app1,2021/03/01-10:00:00,Remove
user42,C1app1,2021/04/01-10:00:00,Remove
user42,C1app1,2021/05/01-10:00:00,Remove
user42,C1app1,2021/06/01-10:00:00,Remove
user42,C1app1,2021/07/01-10:00:00,Remove
user42,C1app1,2021/08/01-10:00:00,Remove
user42,C1app1,2021/09/01-10:00:00,Remove
user42,C1app1,2021/10/01-10:00:00,Remove
user42,C1app1,2021/11/01-10:00:00,Remove
user42,C1app1,2021/12/01-10:00:00,Remove
user43,C1app1,2021/01/01-10:00:00,Remove
user43,C1app1,2021/02/01-10:00:00,Remove
user43,C1app1,2021/03/01-10:00:00,Remove
user43,C1app1,2021/04/01-10:00:00,Remove
user43,C1app1,2021/05/01-10:00:00,Remove
user43,C1app1,2021/06/01-10:00:00,Remove
user43,C1app1,2021/07/01-10:00:00,Remove
user43,C1app1,2021/08/01-10:00:00,Remove
user43,C1app1,2021/09/01-10:00:00,Remove
user43,C1app1,2021/10/01-10:00:00,Remove
user43,C1app1,2021/11/01-10:00:00,Remove
user43,C1app1,2021/12/01-10:00:00,Remove
user44,C1app1,2021/01/01-10:00:00,Remove
user44,C1app1,2021/02/01-10:00:00,Remove
user44,C1app1,2021/03/01-10:00:00,Remove
user44,C1app1,2021/04/01-10:00:00,Remove
user44,C1app1,2021/05/01-10:00:00,Remove
user44,C1app1,2021/06/01-10:00:00,Remove
user44,C1app1,2021/07/01-10:00:00,Remove
user44,C1app1,2021/08/01-10:00:00,Remove
user44,C1app1,2021/09/01-10:00:00,Remove
user44,C1app1,2021/10/01-10:00:00,Remove
user44,C1app1,2021/11/01-10:00:00,Remove
user44,C1app1,2021/12/01-10:00:00,Remove
user45,C1app1,2021/01/01-10:00:00,Remove
user45,C1app1,2021/02/01-10:00:00,Remove
user45,C1app1,2021/03/01-10:00:00,Remove
user45,C1app1,2021/04/01-10:00:00,Remove
user45,C1app1,2021/05/01-10:00:00,Remove
user45,C1app1,2021/06/01-10:00:00,Remove
user45,C1app1,2021/07/01-10:00:00,Remove
user45,C1app1,2021/08/01-10:00:00,Remove
user45,C1app1,2021/09/01-10:00:00,Remove
user45,C1app1,2021/10/01-10:00:00,Remove
user45,C1app1,2021/11/01-10:00:00,Remove
user45,C1app1,2021/12/01-10:00:00,Remove
user46,C1app1,2021/01/01-10:00:00,Remove
user46,C1app1,2021/02/01-10:00:00,Remove
user46,C1app1,2021/03/01-10:00:00,Remove
user46,C1app1,2021/04/01-10:00:00,Remove
user46,C1app1,2021/05/01-10:00:00,Remove
user46,C1app1,2021/06/01-10:00:00,Remove
user46,C1app1,2021/07/01-10:00:00,Remove
user46,C1app1,2021/08/01-10:00:00,Remove
user46,C1app1,2021/09/01-10:00:00,Remove
user46,C1app1,2021/10/01-10:00:00,Remove
user46,C1app1,2021/11/01-10:00:00,Remove
user46,C1app1,2021/12/01-10:00:00,Remove
user47,C1app1,2021/01/01-10:00:00,Remove
user47,C1app1,2021/02/01-10:00:00,Remove
user47,C1app1,2021/03/01-10:00:00,Remove
user47,C1app1,2021/04/01-10:00:00,Remove
user47,C1app1,2021/05/01-10:00:00,Remove
user47,C1app1,2021/06/01-10:00:00,Remove
user47,C1app1,2021/07/01-10:00:00,Remove
user47,C1app1,2021/08/01-10:00:00,Remove
user47,C1app1,2021/09/01-10:00:00,Remove
user47,C1app1,2021/10/01-10:00:00,Remove
user47,C1app1,2021/11/01-10:00:00,Remove
user47,C1app1,2021/12/01-10:00:00,Remove
user48,C1app1,2021/01/01-10:00:00,Remove
user48,C1app1,2021/02/01-10:00:00,Remove
user48,C1app1,2021/03/01-10:00:00,Remove
user48,C1app1,2021/04/01-10:00:00,Remove
user48,C1app1,2021/05/01-10:00:00,Remove
user48,C1app1,2021/06/01-10:00:00,Remove
user48,C1app1,2021/07/01-10:00:00,Remove
user48,C1app1,2021/08/01-10:00:00,Remove
user48,C1app1,2021/09/01-10:00:00,Remove
user48,C1app1,2021/10/01-10:00:00,Remove
user48,C1app1,2021/11/01-10:00:00,Remove
user48,C1app1,2021/12/01-10:00:00,Remove
user49,C1app1,2021/01/01-10:00:00,Remove
user49,C1app1,2021/02/01-10:00:00,Remove
user49,C1app1,2021/03/01-10:00:00,Remove
user49,C1app1,2021/04/01-10:00:00,Remove
user49,C1app1,2021/05/01-10:00:00,Remove
user49,C1app1,2021/06/01-10:00:00,Remove
user49,C1app1,2021/07/01-10:00:00,Remove
user49,C1app1,2021/08/01-10:00:00,Remove
user49,C1app1,2021/09/01-10:00:00,Remove
user49,C1app1,2021/10/01-10:00:00,Remove
user49,C1app1,2021/11/01-10:00:00,Remove
user49,C1app1,2021/12/01-10:00:00,Remove
user50,C1app1,2021/01/01-10:00:00,Remove
user50,C1app1,2021/02/01-10:00:00,Remove
user50,C1app1,2021/03/01-10:00:00,Remove
user50,C1app1,2021/04/01-10:00:00,Remove
user50,C1app1,2021/05/01-10:00:00,Remove
user50,C1app1,2021/06/01-10:00:00,Remove
user50,C1app1,2021/07/01-10:00:00,Remove
user50,C1app1,2021/08/01-10:00:00,Remove
user50,C1app1,2021/09/01-10:00:00,Remove
user50,C1app1,2021/10/01-10:00:00,Remove
user50,C1app1,2021/11/01-10:00:00,Remove
user50,C1app1,2021/12/01-10:00:00,Remove
user51,C1app1,2021/01/01-10:00:00,Remove
user51,C1app1,2021/02/01-10:00:00,Remove
user51,C1app1,2021/03/01-10:00:00,Remove
user51,C1app1,2021/04/01-10:00:00,Remove
user51,C1app1,2021/05/01-10:00:00,Remove
user51,C1app1,2021/06/01-10:00:00,Remove
user51,C1app1,2021/07/01-10:00:00,Remove
user51,C1app1,2021/08/01-10:00:00,Remove
user51,C1app1,2021/09/01-10:00:00,Remove
user51,C1app1,2021/10/01-10:00:00,Remove
user51,C1app1,2021/11/01-10:00:00,Remove
user51,C1app1,2021/12/01-10:00:00,Remove
user52,C1app1,2021/01/01-10:00:00,Remove
user52,C1app1,2021/02/01-10:00:00,Remove
user52,C1app1,2021/03/01-10:00:00,Remove
user52,C1app1,2021/04/01-10:00:00,Remove
user52,C1app1,2021/05/01-10:00:00,Remove
user52,C1app1,2021/06/01-10:00:00,Remove
user52,C1app1,2021/07/01-10:00:00,Remove
user52,C1app1,2021/08/01-10:00:00,Remove
user52,C1app1,2021/09/01-10:00:00,Remove
user52,C1app1,2021/10/01-10:00:00,Remove
user52,C1app1,2021/11/01-10:00:00,Remove
user52,C1app1,2021/12/01-10:00:00,Remove
user53,C1app1,2021/01/01-10:00:00,Remove
user53,C1app1,2021/02/01-10:00:00,Remove
user53,C1app1,2021/03/01-10:00:00,Remove
user53,C1app1,2021/04/01-10:00:00,Remove
user53,C1app1,2021/05/01-10:00:00,Remove
user53,C1app1,2021/06/01-10:00:00,Remove
user53,C1app1,2021/07/01-10:00:00,Remove
user53,C1app1,2021/08/01-10:00:00,Remove
user53,C1app1,2021/09/01-10:00:00,Remove
user53,C1app1,2021/10/01-10:00:00,Remove
user53,C1app1,2021/11/01-10:00:00,Remove
user53,C1app1,2021/12/01-10:00:00,Remove
user54,C1app1,2021/01/01-10:00:00,Remove
user54,C1app1,2021/02/01-10:00:00,Remove
user54,C1app1,2021/03/01-10:00:00,Remove
user54,C1app1,2021/04/01-10:00:00,Remove
user54,C1app1,2021/05/01-10:00:00,Remove
user54,C1app1,2021/06/01-10:00:00,Remove
user54,C1app1,2021/07/01-10:00:00,Remove
user54,C1app1,2021/08/01-10:00:00,Remove
user54,C1app1,2021/09/01-10:00:00,Remove
user54,C1app1,2021/10/01-10:00:00,Remove
user54,C1app1,2021/11/01-10:00:00,Remove
user54,C1app1,2021/12/01-10:00:00,Remove
user55,C1app1,2021/01/01-10:00:00,Remove
user55,C1app1,2021/02/01-10:00:00,Remove
user55,C1app1,2021/03/01-10:00:00,Remove
user55,C1app1,2021/04/01-10:00:00,Remove
user55,C1app1,2021/05/01-10:00:00,Remove
user55,C1app1,2021/06/01-10:00:00,Remove
user55,C1app1,2021/07/01-10:00:00,Remove
user55,C1app1,2021/08/01-10:00:00,Remove
user55,C1app1,2021/09/01-10:00:00,Remove
user55,C1app1,2021/10/01-10:00:00,Remove
user55,C1app1,2021/11/01-10:00:00,Remove
user55,C1app1,2021/12/01-10:00:00,Remove
user56,C1app1,2021/01/01-10:00:00,Remove
user56,C1app1,2021/02/01-10:00:00,Remove
user56,C1app1,2021/03/01-10:00:00,Remove
user56,C1app1,2021/04/01-10:00:00,Remove
user56,C1app1,2021/05/01-10:00:00,Remove
user56,C1app1,2021/06/01-10:00:00,Remove
user56,C1app1,2021/07/01-10:00:00,Remove
user56,C1app1,2021/08/01-10:00:00,Remove
user56,C1app1,2021/09/01-10:00:00,Remove
user56,C1app1,2021/10/01-10:00:00,Remove
user56,C1app1,2021/11/01-10:00:00,Remove
user56,C1app1,2021/12/01-10:00:00,Remove
user57,C1app1,2021/01/01-10:00:00,Remove
user57,C1app1,2021/02/01-10:00:00,Remove
user57,C1app1,2021/03/01-10:00:00,Remove
user57,C1app1,2021/04/01-10:00:00,Remove
user57,C1app1,2021/05/01-10:00:00,Remove
user57,C1app1,2021/06/01-10:00:00,Remove
user57,C1app1,2021/07/01-10:00:00,Remove
user57,C1app1,2021/08/01-10:00:00,Remove
user57,C1app1,2021/09/01-10:00:00,Remove
user57,C1app1,2021/10/01-10:00:00,Remove
user57,C1app1,2021/11/01-10:00:00,Remove
user57,C1app1,2021/12/01-10:00:00,Remove
user58,C1app1,2021/01/01-10:00:00,Remove
user58,C1app1,2021/02/01-10:00:00,Remove
user58,C1app1,2021/03/01-10:00:00,Remove
user58,C1app1,2021/04/01-10:00:00,Remove
user58,C1app1,2021/05/01-10:00:00,Remove
user58,C1app1,2021/06/01-10:00:00,Remove
user58,C1app1,2021/07/01-10:00:00,Remove
user58,C1app1,2021/08/01-10:00:00,Remove
user58,C1app1,2021/09/01-10:00:00,Remove
user58,C1app1,2021/10/01-10:00:00,Remove
user58,C1app1,2021/11/01-10:00:00,Remove
user58,C1app1,2021/12/01-10:00:00,Remove
user59,C1app1,2021/01/01-10:00:00,Remove
user59,C1app1,2021/02/01-10:00:00,Remove
user59,C1app1,2021/03/01-10:00:00,Remove
user59,C1app1,2021/04/01-10:00:00,Remove
user59,C1app1,2021/05/01-10:00:00,Remove
user59,C1app1,2021/06/01-10:00:00,Remove
user59,C1app1,2021/07/01-10:00:00,Remove
user59,C1app1,2021/08/01-10:00:00,Remove
user59,C1app1,2021/09/01-10:00:00,Remove
user59,C1app1,2021/10/01-10:00:00,Remove
user59,C1app1,2021/11/01-10:00:00,Remove
user59,C1app1,2021/12/01-10:00:00,Remove
user60,C1app1,2021/01/01-10:00:00,Remove
user60,C1app1,2021/02/01-10:00:00,Remove
user60,C1app1,2021/03/01-10:00:00,Remove
user60,C1app1,2021/04/01-10:00:00,Remove
user60,C1app1,2021/05/01-10:00:00,Remove
user60,C1app1,2021/06/01-10:00:00,Remove
user60,C1app1,2021/07/01-10:00:00,Remove
user60,C1app1,2021/08/01-10:00:00,Remove
user60,C1app1,2021/09/01-10:00:00,Remove
user60,C1app1,2021/10/01-10:00:00,Remove
user60,C1app1,2021/11/01-10:00:00,Remove
user60,C1app1,2021/12/01-10:00:00,Remove
user61,C1app1,2021/01/01-10:00:00,Remove
user61,C1app1,2021/02/01-10:00:00,Remove
user61,C1app1,2021/03/01-10:00:00,Remove
user61,C1app1,2021/04/01-10:00:00,Remove
user61,C1app1,2021/05/01-10:00:00,Remove
user61,C1app1,2021/06/01-10:00:00,Remove
user61,C1app1,2021/07/01-10:00:00,Remove
user61,C1app1,2021/08/01-10:00:00,Remove
user61,C1app1,2021/09/01-10:00:00,Remove
user61,C1app1,2021/10/01-10:00:00,Remove
user61,C1app1,2021/11/01-10:00:00,Remove
user61,C1app1,2021/12/01-10:00:00,Remove
user62,C1app1,2021/01/01-10:00:00,Remove
user62,C1app1,2021/02/01-10:00:00,Remove
user62,C1app1,2021/03/01-10:00:00,Remove
user62,C1app1,2021/04/01-10:00:00,Remove
user62,C1app1,2021/05/01-10:00:00,Remove
user62,C1app1,2021/06/01-10:00:00,Remove
user62,C1app1,2021/07/01-10:00:00,Remove
user62,C1app1,2021/08/01-10:00:00,Remove
user62,C1app1,2021/09/01-10:00:00,Remove
user62,C1app1,2021/10/01-10:00:00,Remove
user62,C1app1,2021/11/01-10:00:00,Remove
user62,C1app1,2021/12/01-10:00:00,Remove
user63,C1app1,2021/01/01-10:00:00,Remove
user63,C1app1,2021/02/01-10:00:00,Remove
user63,C1app1,2021/03/01-10:00:00,Remove
user63,C1app1,2021/04/01-10:00:00,Remove
user63,C1app1,2021/05/01-10:00:00,Remove
user63,C1app1,2021/06/01-10:00:00,Remove
user63,C1app1,2021/07/01-10:00:00,Remove
user63,C1app1,2021/08/01-10:00:00,Remove
user63,C1app1,2021/09/01-10:00:00,Remove
user63,C1app1,2021/10/01-10:00:00,Remove
user63,C1app1,2021/11/01-10:00:00,Remove
user63,C1app1,2021/12/01-10:00:00,Remove
user0,C1app2,2021/01/01-10:00:00,Install
user0,C1app2,2021/02/01-10:00:00,Install
user0,C1app2,2021/03/01-10:00:00,Install
user0,C1app2,2021/04/01-10:00:00,Install
user0,C1app2,2021/05/01-10:00:00,Install
user0,C1app2,2021/06/01-10:00:00,Install
user0,C1app2,2021/07/01-10:00:00,Install
user0,C1app2,2021/08/01-10:00:00,Install
user0,C1app2,2021/09/01-10:00:00,Install
user0,C1app2,2021/10/01-10:00:00,Install
user0,C1app2,2021/11/01-10:00:00,Install
user0,C1app2,2021/12/01-10:00:00,Install
user1,C1app2,2021/01/01-10:00:00,Install
user1,C1app2,2021/02/01-10:00:00,Install
user1,C1app2,2021/03/01-10:00:00,Install
user1,C1app2,2021/04/01-10:00:00,Install
user1,C1app2,2021/05/01-10:00:00,Install
user1,C1app2,2021/06/01-10:00:00,Install
user1,C1app2,2021/07/01-10:00:00,Install
user1,C1app2,2021/08/01-10:00:00,Install
user1,C1app2,2021/09/01-10:00:00,Install
user1,C1app2,2021/10/01-10:00:00,Install
user1,C1app2,2021/11/01-10:00:00,Install
user1,C1app2,2021/12/01-10:00:00,Install
user2,C1app2,2021/01/01-10:00:00,Install
user2,C1app2,2021/02/01-10:00:00,Install
user2,C1app2,2021/03/01-10:00:00,Install
user2,C1app2,2021/04/01-10:00:00,Install
user2,C1app2,2021/05/01-10:00:00,Install
user2,C1app2,2021/06/01-10:00:00,Install
user2,C1app2,2021/07/01-10:00:00,Install
user2,C1app2,2021/08/01-10:00:00,Install
user2,C1app2,2021/09/01-10:00:00,Install
user2,C1app2,2021/10/01-10:00:00,Install
user2,C1app2,2021/11/01-10:00:00,Install
user2,C1app2,2021/12/01-10:00:00,Install
user3,C1app2,2021/01/01-10:00:00,Install
user3,C1app2,2021/02/01-10:00:00,Install
user3,C1app2,2021/03/01-10:00:00,Install
user3,C1app2,2021/04/01-10:00:00,Install
user3,C1app2,2021/05/01-10:00:00,Install
user3,C1app2,2021/06/01-10:00:00,Install
user3,C1app2,2021/07/01-10:00:00,Install
user3,C1app2,2021/08/01-10:00:00,Install
user3,C1app2,2021/09/01-10:00:00,Install
user3,C1app2,2021/10/01-10:00:00,Install
user3,C1app2,2021/11/01-10:00:00,Install
user3,C1app2,2021/12/01-10:00:00,Install
user4,C1app2,2021/01/01-10:00:00,Install
user4,C1app2,2021/02/01-10:00:00,Install
user4,C1app2,2021/03/01-10:00:00,Install
user4,C1app2,2021/04/01-10:00:00,Install
user4,C1app2,2021/05/01-10:00:00,Install
user4,C1app2,2021/06/01-10:00:00,Install
user4,C1app2,2021/07/01-10:00:00,Install
user4,C1app2,2021/08/01-10:00:00,Install
user4,C1app2,2021/09/01-10:00:00,Install
user4,C1app2,2021/10/01-10:00:00,Install
user4,C1app2,2021/11/01-10:00:00,Install
user4,C1app2,2021/12/01-10:00:00,Install
user5,C1app2,2021/01/01-10:00:00,Install
user5,C1app2,2021/02/01-10:00:00,Install
user5,C1app2,2021/03/01-10:00:00,Install
user5,C1app2,2021/04/01-10:00:00,Install
user5,C1app2,2021/05/01-10:00:00,Install
user5,C1app2,2021/06/01-10:00:00,Install
user5,C1app2,2021/07/01-10:00:00,Install
user5,C1app2,2021/08/01-10:00:00,Install
user5,C1app2,2021/09/01-10:00:00,Install
user5,C1app2,2021/10/01-10:00:00,Install
user5,C1app2,2021/11/01-10:00:00,Install
user5,C1app2,2021/12/01-10:00:00,Install
user6,C1app2,2021/01/01-10:00:00,Install
user6,C1app2,2021/02/01-10:00:00,Install
user6,C1app2,2021/03/01-10:00:00,Install
user6,C1app2,2021/04/01-10:00:00,Install
user6,C1app2,2021/05/01-10:00:00,Install
user6,C1app2,2021/06/01-10:00:00,Install
user6,C1app2,2021/07/01-10:00:00,Install
user6,C1app2,2021/08/01-10:00:00,Install
user6,C1app2,2021/09/01-10:00:00,Install
user6,C1app2,2021/10/01-10:00:00,Install
user6,C1app2,2021/11/01-10:00:00,Install
user6,C1app2,2021/12/01-10:00:00,Install
user7,C1app2,2021/01/01-10:00:00,Install
user7,C1app2,2021/02/01-10:00:00,Install
user7,C1app2,2021/03/01-10:00:00,Install
user7,C1app2,2021/04/01-10:00:00,Install
user7,C1app2,2021/05/01-10:00:00,Install
user7,C1app2,2021/06/01-10:00:00,Install
user7,C1app2,2021/07/01-10:00:00,Install
user7,C1app2,2021/08/01-10:00:00,Install
user7,C1app2,2021/09/01-10:00:00,Install
user7,C1app2,2021/10/01-10:00:00,Install
user7,C1app2,2021/11/01-10:00:00,Install
user7,C1app2,2021/12/01-10:00:00,Install
user8,C1app2,2021/01/01-10:00:00,Install
user8,C1app2,2021/02/01-10:00:00,Install
user8,C1app2,2021/03/01-10:00:00,Install
user8,C1app2,2021/04/01-10:00:00,Install
user8,C1app2,2021/05/01-10:00:00,Install
user8,C1app2,2021/06/01-10:00:00,Install
user8,C1app2,2021/07/01-10:00:00,Install
user8,C1app2,2021/08/01-10:00:00,Install
user8,C1app2,2021/09/01-10:00:00,Install
user8,C1app2,2021/10/01-10:00:00,Install
user8,C1app2,2021/11/01-10:00:00,Install
user8,C1app2,2021/12/01-10:00:00,Install
user9,C1app2,2021/01/01-10:00:00,Install
user9,C1app2,2021/02/01-10:00:00,Install
user9,C1app2,2021/03/01-10:00:00,Install
user9,C1app2,2021/04/01-10:00:00,Install
user9,C1app2,2021/05/01-10:00:00,Install
user9,C1app2,2021/06/01-10:00:00,Install
user9,C1app2,2021/07/01-10:00:00,Install
user9,C1app2,2021/08/01-10:00:00,Install
user9,C1app2,2021/09/01-10:00:00,Install
user9,C1app2,2021/10/01-10:00:00,Install
user9,C1app2,2021/11/01-10:00:00,Install
user9,C1app2,2021/12/01-10:00:00,Install
user0,C1app2,2021/01/01-10:00:00,Remove
user0,C1app2,2021/02/01-10:00:00,Remove
user0,C1app2,2021/03/01-10:00:00,Remove
user0,C1app2,2021/04/01-10:00:00,Remove
user0,C1app2,2021/05/01-10:00:00,Remove
user0,C1app2,2021/06/01-10:00:00,Remove
user0,C1app2,2021/07/01-10:00:00,Remove
user0,C1app2,2021/08/01-10:00:00,Remove
user0,C1app2,2021/09/01-10:00:00,Remove
user0,C1app2,2021/10/01-10:00:00,Remove
user0,C1app2,2021/11/01-10:00:00,Remove
user0,C1app2,2021/12/01-10:00:00,Remove
user1,C1app2,2021/01/01-10:00:00,Remove
user1,C1app2,2021/02/01-10:00:00,Remove
user1,C1app2,2021/03/01-10:00:00,Remove
user1,C1app2,2021/04/01-10:00:00,Remove
user1,C1app2,2021/05/01-10:00:00,Remove
user1,C1app2,2021/06/01-10:00:00,Remove
user1,C1app2,2021/07/01-10:00:00,Remove
user1,C1app2,2021/08/01-10:00:00,Remove
user1,C1app2,2021/09/01-10:00:00,Remove
user1,C1app2,2021/10/01-10:00:00,Remove
user1,C1app2,2021/11/01-10:00:00,Remove
user1,C1app2,2021/12/01-10:00:00,Remove
user2,C1app2,2021/01/01-10:00:00,Remove
user2,C1app2,2021/02/01-10:00:00,Remove
user2,C1app2,2021/03/01-10:00:00,Remove
user2,C1app2,2021/04/01-10:00:00,Remove
user2,C1app2,2021/05/01-10:00:00,Remove
user2,C1app2,2021/06/01-10:00:00,Remove
user2,C1app2,2021/07/01-10:00:00,Remove
user2,C1app2,2021/08/01-10:00:00,Remove
user2,C1app2,2021/09/01-10:00:00,Remove
user2,C1app2,2021/10/01-10:00:00,Remove
user2,C1app2,2021/11/01-10:00:00,Remove
user2,C1app2,2021/12/01-10:00:00,Remove
user3,C1app2,2021/01/01-10:00:00,Remove
user3,C1app2,2021/02/01-10:00:00,Remove
user3,C1app2,2021/03/01-10:00:00,Remove
user3,C1app2,2021/04/01-10:00:00,Remove
user3,C1app2,2021/05/01-10:00:00,Remove
user3,C1app2,2021/06/01-10:00:00,Remove
user3,C1app2,2021/07/01-10:00:00,Remove
user3,C1app2,2021/08/01-10:00:00,Remove
user3,C1app2,2021/09/01-10:00:00,Remove
user3,C1app2,2021/10/01-10:00:00,Remove
user3,C1app2,2021/11/01-10:00:00,Remove
user3,C1app2,2021/12/01-10:00:00,Remove
user4,C1app2,2021/01/01-10:00:00,Remove
user4,C1app2,2021/02/01-10:00:00,Remove
user4,C1app2,2021/03/01-10:00:00,Remove
user4,C1app2,2021/04/01-10:00:00,Remove
user4,C1app2,2021/05/01-10:00:00,Remove
user4,C1app2,2021/06/01-10:00:00,Remove
user4,C1app2,2021/07/01-10:00:00,Remove
user4,C1app2,2021/08/01-10:00:00,Remove
user4,C1app2,2021/09/01-10:00:00,Remove
user4,C1app2,2021/10/01-10:00:00,Remove
user4,C1app2,2021/11/01-10:00:00,Remove
user4,C1app2,2021/12/01-10:00:00,Remove
user5,C1app2,2021/01/01-10:00:00,Remove
user5,C1app2,2021/02/01-10:00:00,Remove
user5,C1app2,2021/03/01-10:00:00,Remove
user5,C1app2,2021/04/01-10:00:00,Remove
user5,C1app2,2021/05/01-10:00:00,Remove
user5,C1app2,2021/06/01-10:00:00,Remove
user5,C1app2,2021/07/01-10:00:00,Remove
user5,C1app2,2021/08/01-10:00:00,Remove
user5,C1app2,2021/09/01-10:00:00,Remove
user5,C1app2,2021/10/01-10:00:00,Remove
user5,C1app2,2021/11/01-10:00:00,Remove
user5,C1app2,2021/12/01-10:00:00,Remove
user6,C1app2,2021/01/01-10:00:00,Remove
user6,C1app2,2021/02/01-10:00:00,Remove
user6,C1app2,2021/03/01-10:00:00,Remove
user6,C1app2,2021/04/01-10:00:00,Remove
user6,C1app2,2021/05/01-10:00:00,Remove
user6,C1app2,2021/06/01-10:00:00,Remove
user6,C1app2,2021/07/01-10:00:00,Remove
user6,C1app2,2021/08/01-10:00:00,Remove
user6,C1app2,2021/09/01-10:00:00,Remove
user6,C1app2,2021/10/01-10:00:00,Remove
user6,C1app2,2021/11/01-10:00:00,Remove
user6,C1app2,2021/12/01-10:00:00,Remove
user7,C1app2,2021/01/01-10:00:00,Remove
user7,C1app2,2021/02/01-10:00:00,Remove
user7,C1app2,2021/03/01-10:00:00,Remove
user7,C1app2,2021/04/01-10:00:00,Remove
user7,C1app2,2021/05/01-10:00:00,Remove
user7,C1app2,2021/06/01-10:00:00,Remove
user7,C1app2,2021/07/01-10:00:00,Remove
user7,C1app2,2021/08/01-10:00:00,Remove
user7,C1app2,2021/09/01-10:00:00,Remove
user7,C1app2,2021/10/01-10:00:00,Remove
user7,C1app2,2021/11/01-10:00:00,Remove
user7,C1app2,2021/12/01-10:00:00,Remove
